ip_from,ip_to,country_code,country,region,city,latitude,longitude,zip_code,time_zone,isp,domain,net_speed,idd_code,area_code,weather_station_code,weather_station_name,mcc,mnc,mobile_brand,elevation,ip_from_inet,ip_to_inet,ip_count,cidr,insert_ts
17532672,17534207,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.135.0,1.11.140.255,1536,"{1.11.135.0/24,1.11.136.0/22,1.11.140.0/24}",2023-02-20
17534208,17534463,KR,Korea (Republic of),Gyeonggi-do,Bucheon,37.498875,126.78351,14665,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0009,Inch'on,-,-,-,12,1.11.141.0,1.11.141.255,256,{1.11.141.0/24},2023-02-25
17534464,17534719,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.142.0,1.11.142.255,256,{1.11.142.0/24},2023-02-11
17534720,17535487,KR,Korea (Republic of),Gyeonggi-do,Bucheon,37.498875,126.78351,14665,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0009,Inch'on,-,-,-,12,1.11.143.0,1.11.145.255,768,"{1.11.143.0/24,1.11.144.0/23}",2023-01-18
17535488,17535999,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.146.0,1.11.147.255,512,{1.11.146.0/23},2023-01-16
17536000,17536767,KR,Korea (Republic of),Gyeonggi-do,Bucheon,37.498875,126.78351,14665,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0009,Inch'on,-,-,-,12,1.11.148.0,1.11.150.255,768,"{1.11.148.0/23,1.11.150.0/24}",2023-02-24
17536768,17537023,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.151.0,1.11.151.255,256,{1.11.151.0/24},2023-01-02
17537024,17537279,KR,Korea (Republic of),Gyeonggi-do,Goyang,37.656372,126.83493,10267,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0037,Seoul,-,-,-,14,1.11.152.0,1.11.152.255,256,{1.11.152.0/24},2023-01-07
17537280,17538047,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.153.0,1.11.155.255,768,"{1.11.153.0/24,1.11.154.0/23}",2023-01-13
17538048,17538303,KR,Korea (Republic of),Gyeonggi-do,Gwangmyeong,37.477234,126.86648,14259,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0002,Anyang,-,-,-,22,1.11.156.0,1.11.156.255,256,{1.11.156.0/24},2023-01-01
17538304,17538815,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.157.0,1.11.158.255,512,"{1.11.157.0/24,1.11.158.0/24}",2023-02-07
17538816,17539071,KR,Korea (Republic of),Gyeonggi-do,Bucheon,37.498875,126.78351,14665,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0009,Inch'on,-,-,-,12,1.11.159.0,1.11.159.255,256,{1.11.159.0/24},2023-02-06
17539072,17539583,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.160.0,1.11.161.255,512,{1.11.160.0/23},2023-01-14
17539584,17539839,KR,Korea (Republic of),Gyeonggi-do,Bucheon,37.498875,126.78351,14665,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0009,Inch'on,-,-,-,12,1.11.162.0,1.11.162.255,256,{1.11.162.0/24},2023-01-28
17539840,17544191,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.163.0,1.11.179.255,4352,"{1.11.163.0/24,1.11.164.0/22,1.11.168.0/21,1.11.176.0/22}",2023-01-09
17544192,17544447,KR,Korea (Republic of),Gyeonggi-do,Bucheon,37.498875,126.78351,14665,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0009,Inch'on,-,-,-,12,1.11.180.0,1.11.180.255,256,{1.11.180.0/24},2023-01-04
17544448,17544959,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.181.0,1.11.182.255,512,"{1.11.181.0/24,1.11.182.0/24}",2023-01-12
17544960,17545215,KR,Korea (Republic of),Gyeonggi-do,Bucheon,37.498875,126.78351,14665,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0009,Inch'on,-,-,-,12,1.11.183.0,1.11.183.255,256,{1.11.183.0/24},2023-02-02
17545216,17545471,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.184.0,1.11.184.255,256,{1.11.184.0/24},2023-02-18
17545472,17545727,KR,Korea (Republic of),Gyeonggi-do,Bucheon,37.498875,126.78351,14665,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0009,Inch'on,-,-,-,12,1.11.185.0,1.11.185.255,256,{1.11.185.0/24},2023-01-18
17545728,17547775,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.186.0,1.11.193.255,2048,"{1.11.186.0/23,1.11.188.0/22,1.11.192.0/23}",2023-01-15
17547776,17548031,KR,Korea (Republic of),Gyeonggi-do,Bucheon,37.498875,126.78351,14665,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0009,Inch'on,-,-,-,12,1.11.194.0,1.11.194.255,256,{1.11.194.0/24},2023-01-02
17548032,17548287,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.195.0,1.11.195.255,256,{1.11.195.0/24},2023-02-22
17548288,17548543,KR,Korea (Republic of),Gyeonggi-do,Bucheon,37.498875,126.78351,14665,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0009,Inch'on,-,-,-,12,1.11.196.0,1.11.196.255,256,{1.11.196.0/24},2023-02-20
17548544,17549823,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.197.0,1.11.201.255,1280,"{1.11.197.0/24,1.11.198.0/23,1.11.200.0/23}",2023-01-15
17549824,17550079,KR,Korea (Republic of),Gwangju-gwangyeoksi,Gwangju,35.154533,126.9153,61182,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,062,KSXX0014,Kwangju,-,-,-,48,1.11.202.0,1.11.202.255,256,{1.11.202.0/24},2023-01-29
17550080,17551103,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.203.0,1.11.206.255,1024,"{1.11.203.0/24,1.11.204.0/23,1.11.206.0/24}",2023-02-27
17551104,17551359,KR,Korea (Republic of),Gyeonggi-do,Bucheon,37.498875,126.78351,14665,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0009,Inch'on,-,-,-,12,1.11.207.0,1.11.207.255,256,{1.11.207.0/24},2023-01-01
17551360,17551871,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.208.0,1.11.209.255,512,{1.11.208.0/23},2023-02-03
17551872,17552127,KR,Korea (Republic of),Gyeonggi-do,Bucheon,37.498875,126.78351,14665,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0009,Inch'on,-,-,-,12,1.11.210.0,1.11.210.255,256,{1.11.210.0/24},2023-01-11
17552128,17552639,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.211.0,1.11.212.255,512,"{1.11.211.0/24,1.11.212.0/24}",2023-01-05
17552640,17552895,KR,Korea (Republic of),Gyeonggi-do,Bucheon,37.498875,126.78351,14665,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0009,Inch'on,-,-,-,12,1.11.213.0,1.11.213.255,256,{1.11.213.0/24},2023-02-14
17552896,17553407,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.214.0,1.11.215.255,512,{1.11.214.0/23},2023-01-06
17553408,17553663,KR,Korea (Republic of),Gyeonggi-do,Bucheon,37.498875,126.78351,14665,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0009,Inch'on,-,-,-,12,1.11.216.0,1.11.216.255,256,{1.11.216.0/24},2023-02-21
17553664,17554175,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.217.0,1.11.218.255,512,"{1.11.217.0/24,1.11.218.0/24}",2023-01-12
17554176,17554431,KR,Korea (Republic of),Gyeonggi-do,Bucheon,37.498875,126.78351,14665,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0009,Inch'on,-,-,-,12,1.11.219.0,1.11.219.255,256,{1.11.219.0/24},2023-02-05
17554432,17555455,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.220.0,1.11.223.255,1024,{1.11.220.0/22},2023-02-11
17555456,17555711,KR,Korea (Republic of),Incheon-gwangyeoksi,Ganghwa,37.74708,126.48558,23060,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,032,KNXX0004,Kaesong,-,-,-,13,1.11.224.0,1.11.224.255,256,{1.11.224.0/24},2023-01-27
17555712,17555967,KR,Korea (Republic of),Gyeonggi-do,Goyang,37.656372,126.83493,10267,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0037,Seoul,-,-,-,14,1.11.225.0,1.11.225.255,256,{1.11.225.0/24},2023-01-29
17555968,17558015,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.226.0,1.11.233.255,2048,"{1.11.226.0/23,1.11.228.0/22,1.11.232.0/23}",2023-01-12
17558016,17558271,KR,Korea (Republic of),Incheon-gwangyeoksi,Ganghwa,37.74708,126.48558,23060,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,032,KNXX0004,Kaesong,-,-,-,13,1.11.234.0,1.11.234.255,256,{1.11.234.0/24},2023-01-19
17558272,17559295,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.235.0,1.11.238.255,1024,"{1.11.235.0/24,1.11.236.0/23,1.11.238.0/24}",2023-01-02
17559296,17559551,KR,Korea (Republic of),Gyeonggi-do,Goyang,37.656372,126.83493,10267,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0037,Seoul,-,-,-,14,1.11.239.0,1.11.239.255,256,{1.11.239.0/24},2023-01-08
17559552,17559807,KR,Korea (Republic of),Incheon-gwangyeoksi,Ganghwa,37.74708,126.48558,23060,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,032,KNXX0004,Kaesong,-,-,-,13,1.11.240.0,1.11.240.255,256,{1.11.240.0/24},2023-02-11
17559808,17560575,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.241.0,1.11.243.255,768,"{1.11.241.0/24,1.11.242.0/23}",2023-02-16
17560576,17560831,KR,Korea (Republic of),Gyeonggi-do,Goyang,37.656372,126.83493,10267,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0037,Seoul,-,-,-,14,1.11.244.0,1.11.244.255,256,{1.11.244.0/24},2023-02-23
17560832,17561855,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.245.0,1.11.248.255,1024,"{1.11.245.0/24,1.11.246.0/23,1.11.248.0/24}",2023-02-21
17561856,17562111,KR,Korea (Republic of),Gyeonggi-do,Goyang,37.656372,126.83493,10267,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0037,Seoul,-,-,-,14,1.11.249.0,1.11.249.255,256,{1.11.249.0/24},2023-01-01
17562112,17563135,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.250.0,1.11.253.255,1024,"{1.11.250.0/23,1.11.252.0/23}",2023-01-30
17563136,17563391,KR,Korea (Republic of),Gyeonggi-do,Goyang,37.656372,126.83493,10267,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,031,KSXX0037,Seoul,-,-,-,14,1.11.254.0,1.11.254.255,256,{1.11.254.0/24},2023-01-13
17563392,17563647,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,LG HelloVision Corp.,cjhellovision.com,DSL,82,02,KSXX0037,Seoul,-,-,-,28,1.11.255.0,1.11.255.255,256,{1.11.255.0/24},2023-02-07
17563648,17825791,CN,China,Beijing,Beijing,39.9075,116.3971,100006,+08:00,Tencent Cloud Computing (Beijing) Co. Ltd.,tencent.com,T1,86,010,CHXX0008,Beijing,-,-,-,46,1.12.0.0,1.15.255.255,262144,{1.12.0.0/14},2023-02-04
17825792,17826047,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,Daou Technology,daumcdn.net,T1,82,02,KSXX0037,Seoul,-,-,-,28,1.16.0.0,1.16.0.255,256,{1.16.0.0/24},2023-01-05
17826048,17826815,KR,Korea (Republic of),Gyeonggi-do,Yongin,37.23342,127.19999,16873,+09:00,Daou Technology,daumcdn.net,T1,82,031,KSXX0018,Osan,-,-,-,94,1.16.1.0,1.16.3.255,768,"{1.16.1.0/24,1.16.2.0/23}",2023-02-16
17826816,17827071,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,Daou Technology,daumcdn.net,T1,82,02,KSXX0037,Seoul,-,-,-,28,1.16.4.0,1.16.4.255,256,{1.16.4.0/24},2023-01-31
17827072,17828095,KR,Korea (Republic of),Gyeonggi-do,Yongin,37.23342,127.19999,16873,+09:00,Daou Technology,daumcdn.net,T1,82,031,KSXX0018,Osan,-,-,-,94,1.16.5.0,1.16.8.255,1024,"{1.16.5.0/24,1.16.6.0/23,1.16.8.0/24}",2023-02-14
17828096,17828607,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,Daou Technology,daumcdn.net,T1,82,02,KSXX0037,Seoul,-,-,-,28,1.16.9.0,1.16.10.255,512,"{1.16.9.0/24,1.16.10.0/24}",2023-02-21
17828608,17829119,KR,Korea (Republic of),Gyeonggi-do,Yongin,37.23342,127.19999,16873,+09:00,Daou Technology,daumcdn.net,T1,82,031,KSXX0018,Osan,-,-,-,94,1.16.11.0,1.16.12.255,512,"{1.16.11.0/24,1.16.12.0/24}",2023-02-19
17829120,17829631,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,Daou Technology,daumcdn.net,T1,82,02,KSXX0037,Seoul,-,-,-,28,1.16.13.0,1.16.14.255,512,"{1.16.13.0/24,1.16.14.0/24}",2023-01-02
17829632,17829887,KR,Korea (Republic of),Gyeonggi-do,Yongin,37.23342,127.19999,16873,+09:00,Daou Technology,daumcdn.net,T1,82,031,KSXX0018,Osan,-,-,-,94,1.16.15.0,1.16.15.255,256,{1.16.15.0/24},2023-02-13
17829888,17830143,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,Daou Technology,daumcdn.net,T1,82,02,KSXX0037,Seoul,-,-,-,28,1.16.16.0,1.16.16.255,256,{1.16.16.0/24},2023-02-13
17830400,17830911,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,Daou Technology,daumcdn.net,T1,82,02,KSXX0037,Seoul,-,-,-,28,1.16.18.0,1.16.19.255,512,{1.16.18.0/23},2023-01-04
17830912,17831167,KR,Korea (Republic of),Gyeonggi-do,Yongin,37.23342,127.19999,16873,+09:00,Daou Technology,daumcdn.net,T1,82,031,KSXX0018,Osan,-,-,-,94,1.16.20.0,1.16.20.255,256,{1.16.20.0/24},2023-01-17
17831168,17831423,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,Daou Technology,daumcdn.net,T1,82,02,KSXX0037,Seoul,-,-,-,28,1.16.21.0,1.16.21.255,256,{1.16.21.0/24},2023-02-26
17831424,17833215,KR,Korea (Republic of),Gyeonggi-do,Yongin,37.23342,127.19999,16873,+09:00,Daou Technology,daumcdn.net,T1,82,031,KSXX0018,Osan,-,-,-,94,1.16.22.0,1.16.28.255,1792,"{1.16.22.0/23,1.16.24.0/22,1.16.28.0/24}",2023-01-10
17833216,17833727,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,Daou Technology,daumcdn.net,T1,82,02,KSXX0037,Seoul,-,-,-,28,1.16.29.0,1.16.30.255,512,"{1.16.29.0/24,1.16.30.0/24}",2023-01-29
17833728,17835519,KR,Korea (Republic of),Gyeonggi-do,Yongin,37.23342,127.19999,16873,+09:00,Daou Technology,daumcdn.net,T1,82,031,KSXX0018,Osan,-,-,-,94,1.16.31.0,1.16.37.255,1792,"{1.16.31.0/24,1.16.32.0/22,1.16.36.0/23}",2023-02-25
17835520,17835775,KR,Korea (Republic of),Seoul-teukbyeolsi,Seoul,37.56631,126.9772,06030,+09:00,Daou Technology,daumcdn.net,T1,82,02,KSXX0037,Seoul,-,-,-,28,1.16.38.0,1.16.38.255,256,{1.16.38.0/24},2023-02-24
17835776,17842175,KR,Korea (Republic of),Gyeonggi-do,Yongin,37.23342,127.19999,16873,+09:00,Daou Technology,daumcdn.net,T1,82,031,KSXX0018,Osan,-,-,-,94,1.16.39.0,1.16.63.255,6400,"{1.16.39.0/24,1.16.40.0/21,1.16.48.0/20}",2023-01-14
17842176,17986559,- ,-,-,-,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,1.16.64.0,1.18.115.255,144384,"{1.16.64.0/18,1.16.128.0/17,1.17.0.0/16,1.18.0.0/18,1.18.64.0/19,1.18.96.0/20,1.18.112.0/22}",2023-01-16
17986560,18087935,KR,Korea (Republic of),Jeollanam-do,Naju,35.028324,126.717606,58249,+09:00,Korea Internet Security Agency,kisa.or.kr,COMP,82,061,KSXX0014,Kwangju,-,-,-,25,1.18.116.0,1.19.255.255,101376,"{1.18.116.0/22,1.18.120.0/21,1.18.128.0/17,1.19.0.0/16}",2023-01-30
18087936,18088959,TH,Thailand,Krung Thep Maha Nakhon,Bangkok,13.749976,100.516815,10200,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,02,THXX0002,Bangkok,520,15/47,TOT 3G,3,1.20.0.0,1.20.3.255,1024,{1.20.0.0/22},2023-02-25
18088960,18089215,TH,Thailand,Nonthaburi,Mueang Nonthaburi,13.86075,100.51477,10290,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,02,THXX0002,Bangkok,520,15/47,TOT 3G,1,1.20.4.0,1.20.4.255,256,{1.20.4.0/24},2023-02-09
18089216,18089471,TH,Thailand,Lamphun,Lamphun,18.58054,99.00745,51000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,053,THXX0010,Lamphun,520,15/47,TOT 3G,295,1.20.5.0,1.20.5.255,256,{1.20.5.0/24},2023-01-31
18089472,18089727,TH,Thailand,Phetchaburi,Cha-am,12.800135,99.96611,76120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,032,THXX0006,Hua Hin,520,15/47,TOT 3G,3,1.20.6.0,1.20.6.255,256,{1.20.6.0/24},2023-01-18
18089728,18089983,TH,Thailand,Lamphun,Lamphun,18.58054,99.00745,51000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,053,THXX0010,Lamphun,520,15/47,TOT 3G,295,1.20.7.0,1.20.7.255,256,{1.20.7.0/24},2023-01-03
18089984,18090239,TH,Thailand,Phetchaburi,Cha-am,12.800135,99.96611,76120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,032,THXX0006,Hua Hin,520,15/47,TOT 3G,3,1.20.8.0,1.20.8.255,256,{1.20.8.0/24},2023-01-02
18090240,18090495,TH,Thailand,Nakhon Ratchasima,Nakhon Ratchasima,14.97066,102.10196,30280,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,044,THXX0014,Nakhon Ratchasima,520,15/47,TOT 3G,186,1.20.9.0,1.20.9.255,256,{1.20.9.0/24},2023-01-05
18090496,18090751,TH,Thailand,Phetchaburi,Cha-am,12.800135,99.96611,76120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,032,THXX0006,Hua Hin,520,15/47,TOT 3G,3,1.20.10.0,1.20.10.255,256,{1.20.10.0/24},2023-02-24
18090752,18091007,TH,Thailand,Krung Thep Maha Nakhon,Bangkok,13.749976,100.516815,10200,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,02,THXX0002,Bangkok,520,15/47,TOT 3G,3,1.20.11.0,1.20.11.255,256,{1.20.11.0/24},2023-01-18
18091008,18091519,TH,Thailand,Lamphun,Lamphun,18.58054,99.00745,51000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,053,THXX0010,Lamphun,520,15/47,TOT 3G,295,1.20.12.0,1.20.13.255,512,{1.20.12.0/23},2023-02-06
18091520,18092031,TH,Thailand,Nonthaburi,Mueang Nonthaburi,13.86075,100.51477,10290,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,02,THXX0002,Bangkok,520,15/47,TOT 3G,1,1.20.14.0,1.20.15.255,512,{1.20.14.0/23},2023-02-14
18092032,18092287,TH,Thailand,Lamphun,Lamphun,18.58054,99.00745,51000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,053,THXX0010,Lamphun,520,15/47,TOT 3G,295,1.20.16.0,1.20.16.255,256,{1.20.16.0/24},2023-02-20
18092288,18092543,TH,Thailand,Krung Thep Maha Nakhon,Bangkok,13.749976,100.516815,10200,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,02,THXX0002,Bangkok,520,15/47,TOT 3G,3,1.20.17.0,1.20.17.255,256,{1.20.17.0/24},2023-01-15
18092544,18092799,TH,Thailand,Lamphun,Lamphun,18.58054,99.00745,51000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,053,THXX0010,Lamphun,520,15/47,TOT 3G,295,1.20.18.0,1.20.18.255,256,{1.20.18.0/24},2023-02-22
18092800,18093055,TH,Thailand,Phetchabun,Phetchabun,16.41904,101.16056,67000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,056,THXX0008,Khon Kaen,520,15/47,TOT 3G,119,1.20.19.0,1.20.19.255,256,{1.20.19.0/24},2023-02-19
18093056,18093567,TH,Thailand,Nonthaburi,Mueang Nonthaburi,13.86075,100.51477,10290,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,02,THXX0002,Bangkok,520,15/47,TOT 3G,1,1.20.20.0,1.20.21.255,512,{1.20.20.0/23},2023-02-24
18093568,18093823,TH,Thailand,Lamphun,Lamphun,18.58054,99.00745,51000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,053,THXX0010,Lamphun,520,15/47,TOT 3G,295,1.20.22.0,1.20.22.255,256,{1.20.22.0/24},2023-01-15
18093824,18094079,TH,Thailand,Nakhon Si Thammarat,Chaloem Phra Kiat,8.17689,100.03581,80190,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,075,THXX0048,Nakhon Si Thammarat,520,15/47,TOT 3G,3,1.20.23.0,1.20.23.255,256,{1.20.23.0/24},2023-01-03
18094080,18094591,TH,Thailand,Nonthaburi,Mueang Nonthaburi,13.86075,100.51477,10290,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,02,THXX0002,Bangkok,520,15/47,TOT 3G,1,1.20.24.0,1.20.25.255,512,{1.20.24.0/23},2023-02-20
18094592,18094847,TH,Thailand,Lamphun,Lamphun,18.58054,99.00745,51000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,053,THXX0010,Lamphun,520,15/47,TOT 3G,295,1.20.26.0,1.20.26.255,256,{1.20.26.0/24},2023-01-13
18094848,18095103,TH,Thailand,Phetchaburi,Cha-am,12.800135,99.96611,76120,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,032,THXX0006,Hua Hin,520,15/47,TOT 3G,3,1.20.27.0,1.20.27.255,256,{1.20.27.0/24},2023-01-13
18095104,18096127,TH,Thailand,Krung Thep Maha Nakhon,Bangkok,13.749976,100.516815,10200,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,02,THXX0002,Bangkok,520,15/47,TOT 3G,3,1.20.28.0,1.20.31.255,1024,{1.20.28.0/22},2023-01-30
18096128,18096639,TH,Thailand,Nonthaburi,Mueang Nonthaburi,13.86075,100.51477,10290,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,02,THXX0002,Bangkok,520,15/47,TOT 3G,1,1.20.32.0,1.20.33.255,512,{1.20.32.0/23},2023-01-01
18096640,18096895,TH,Thailand,Lamphun,Lamphun,18.58054,99.00745,51000,+07:00,TOT Public Company Limited,tot.co.th,DSL,66,053,THXX0010,Lamphun,520,15/47,TOT 3G,295,1.20.34.0,1.20.34.255,256,{1.20.34.0/24},2023-01-26
